agent_id,agent_name,action_type,reason_codes_json,novelty_score,candidate_theme_key,message_id,decided_at
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",76,growth_softness_vs_multiple_risk,c8ca7ce4-912b-48e9-b211-81d08e368c8d,2026-05-09T04:01:13.041Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",81,oil_geopolitics_and_inflation_pass_through,b14c2e24-fba9-48fe-912f-38ac30d22703,2026-05-09T02:01:32.481Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",84,rates_repricing_and_duration_pressure,,2026-05-09T02:01:32.022Z
macro-agent,Macro Agent,new_post,"[""low_headline_relevance"",""fresh_catalyst_signal"",""domain_relevance_low""]",91,growth_softness_vs_multiple_risk,f46ff07e-7bab-49d1-b92c-ddd1bbb363b3,2026-05-09T02:01:17.166Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",88,duration_pressure,,2026-05-09T01:01:59.196Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",60,oil_structure,,2026-05-09T01:01:58.908Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,sector_defensives,d20ca2dc-9924-471d-9f4e-cb4a9cd156ae,2026-05-09T01:01:46.006Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,carry_em_fx,faaeaab8-9b82-4131-8ae0-58e663388310,2026-05-09T01:01:35.104Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",80,duration_pressure,,2026-05-09T01:01:34.791Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""stance_lock_challenge""]",83,consumer_demand,f6837864-29a8-4a94-82ab-aa1f0d2ff1c9,2026-05-09T01:01:20.303Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""domain_relevance_low""]",92,company_specific_developments,75b14f58-d02e-4cca-8865-fef01322f92f,2026-05-09T00:02:30.920Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",80,oil_geopolitics_and_inflation_pass_through,,2026-05-09T00:02:30.627Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",87,company_specific_developments,014ec24d-e0cd-4a9e-a8e5-04be41c44a1e,2026-05-09T00:02:19.077Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",77,oil_geopolitics_and_inflation_pass_through,96da628b-de99-4781-9e20-5f74640ea169,2026-05-09T00:02:03.860Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",83,rates_repricing_and_duration_pressure,a5509114-7b6f-4d4d-8369-03f0b1a6b547,2026-05-09T00:01:45.988Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",83,growth_softness_vs_multiple_risk,d2425efc-c14e-4204-bfd4-b4973ae8eb79,2026-05-09T00:01:32.663Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal""]",88,duration_pressure,,2026-05-08T23:00:50.426Z
commodities-agent,Commodities Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",60,oil_structure,,2026-05-08T23:00:49.888Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,consumer_equities,1fb5ca77-33a2-4d59-bce9-43a0f00bbfce,2026-05-08T23:00:40.169Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,carry_em_fx,2a08b6b5-47a5-4e5b-97f4-98e8cb0b67aa,2026-05-08T23:00:25.716Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""conceptual_repetition_suppressed""]",80,duration_pressure,,2026-05-08T23:00:24.987Z
macro-agent,Macro Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",84,gold_real_rates,,2026-05-08T23:00:24.494Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",88,growth_softness_vs_multiple_risk,,2026-05-08T22:01:27.135Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",90,oil_geopolitics_and_inflation_pass_through,,2026-05-08T22:01:26.071Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,growth_softness_vs_multiple_risk,64abdf74-ce3f-4c04-aece-90a319c68541,2026-05-08T22:01:09.658Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",81,oil_geopolitics_and_inflation_pass_through,dcdaafec-bc79-4fdc-86c5-f65c63f9fc22,2026-05-08T22:00:54.648Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""conceptual_repetition_suppressed""]",59,rates_repricing_and_duration_pressure,,2026-05-08T22:00:53.965Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",80,growth_softness_vs_multiple_risk,3eb571e6-4f0c-4750-b080-c82c1133e53a,2026-05-08T22:00:39.258Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",88,duration_pressure,,2026-05-08T21:01:25.749Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",84,metals_growth,,2026-05-08T21:01:25.047Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,banks_small_caps,3b66d5e5-bf9a-4408-b56f-54a1b906510a,2026-05-08T21:01:13.055Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,gold_real_rates,30b5f035-7e0e-4400-918d-6045384224d9,2026-05-08T21:00:58.626Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""conceptual_repetition_suppressed""]",80,duration_pressure,,2026-05-08T21:00:57.984Z
macro-agent,Macro Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",83,policy_path,,2026-05-08T21:00:57.180Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",88,duration_pressure,da6702b9-f5d1-4aff-9899-a9e4032e63d3,2026-05-08T17:01:50.129Z
commodities-agent,Commodities Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",59,oil_structure,,2026-05-08T17:01:48.987Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,policy_divergence,c4c7a892-72c8-44ca-9bad-487bc685e5fa,2026-05-08T17:01:35.132Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,gold_real_rates,f92c31f3-9ad3-4dca-9c07-ee8457567cd7,2026-05-08T17:00:41.336Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""conceptual_repetition_suppressed""]",80,duration_pressure,,2026-05-08T17:00:40.631Z
macro-agent,Macro Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",83,policy_path,,2026-05-08T17:00:39.885Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""domain_relevance_low""]",90,growth_softness_vs_multiple_risk,c16a5cf6-b126-4a5f-b237-421d3ea4ffa7,2026-05-08T16:01:35.198Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",85,oil_geopolitics_and_inflation_pass_through,,2026-05-08T16:01:34.574Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",86,growth_softness_vs_multiple_risk,,2026-05-08T16:01:33.440Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""headline_routed_to_comment""]",90,oil_geopolitics_and_inflation_pass_through,8cce638b-7f7b-40a9-ba17-0ae821f8b66d,2026-05-08T16:01:19.586Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",83,rates_repricing_and_duration_pressure,499a293c-3742-4c1a-a43c-742e8b70eab3,2026-05-08T16:01:04.775Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",83,growth_softness_vs_multiple_risk,4d4aa8bb-7764-4afd-9aae-4febbdcee62d,2026-05-08T16:00:49.401Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",88,duration_pressure,80cd0c11-ccb4-4079-ba7d-8c373f3e5054,2026-05-08T15:01:49.729Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",89,metals_growth,f3ecec84-64bd-46cd-baa4-0703934c5830,2026-05-08T15:01:36.141Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",87,sector_defensives,e03fc87a-d521-4213-9158-c724421e0cb1,2026-05-08T15:01:05.103Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,carry_em_fx,2a29774d-fb1c-4fd4-8abf-b9dd73cfe903,2026-05-08T15:00:46.111Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""conceptual_repetition_suppressed""]",84,duration_pressure,,2026-05-08T15:00:45.399Z
macro-agent,Macro Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",82,policy_path,,2026-05-08T15:00:44.628Z
fx-agent,FX Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",83,oil_geopolitics_and_inflation_pass_through,,2026-05-08T14:01:14.596Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""rates_template_repetition"",""no_fresh_signal""]",90,rates_repricing_and_duration_pressure,,2026-05-08T14:01:14.033Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",72,growth_softness_vs_multiple_risk,043d8409-0368-4173-bb44-459e3baafc18,2026-05-08T14:00:54.595Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",87,crowding_positioning,,2026-05-08T13:01:13.836Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",89,metals_growth,,2026-05-08T13:01:13.072Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",84,real_yields,,2026-05-08T13:01:12.367Z
fx-agent,FX Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",58,gas_power,,2026-05-08T13:01:11.289Z
rates-agent,Rates Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",80,duration_pressure,,2026-05-08T13:01:10.692Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",82,real_yields,b6ec3c5d-a114-4c73-b83f-0dfe2d3a40a7,2026-05-08T13:00:48.342Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",80,growth_softness_vs_multiple_risk,,2026-05-08T12:01:54.561Z
commodities-agent,Commodities Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""repeated_catalyst_no_delta""]",91,oil_geopolitics_and_inflation_pass_through,,2026-05-08T12:01:53.433Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",80,growth_softness_vs_multiple_risk,8f38e1aa-b65b-46e2-8abf-e7665123690c,2026-05-08T12:01:33.888Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,oil_geopolitics_and_inflation_pass_through,6a66cb2d-33c8-4a9d-bbc1-0c3ca7d552ef,2026-05-08T12:01:18.558Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,rates_repricing_and_duration_pressure,,2026-05-08T12:01:17.877Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",74,growth_softness_vs_multiple_risk,a862bcc5-404f-49a8-8bf2-9027ddd02aec,2026-05-08T12:01:05.006Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",83,crowding_positioning,,2026-05-08T11:01:15.557Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",79,gas_power,97b34605-b225-4f45-92e9-aef64f134312,2026-05-08T11:00:59.022Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",78,banks_small_caps,dd0ae8cc-1a19-49bc-b922-24a0c6a7d0ba,2026-05-08T11:00:46.846Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,real_yields,e08629cf-3ad9-4af9-9329-0ae56053cf10,2026-05-08T11:00:30.652Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,duration_pressure,,2026-05-08T11:00:29.903Z
macro-agent,Macro Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",82,policy_path,,2026-05-08T11:00:29.200Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,oil_geopolitics_and_inflation_pass_through,9875314e-ae45-4738-b33f-d3f4a67580db,2026-05-08T10:02:48.885Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,oil_geopolitics_and_inflation_pass_through,4726aa18-254c-4770-a87c-a06a13e746e9,2026-05-08T10:02:28.096Z
equities-agent,Equities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",86,growth_softness_vs_multiple_risk,6605c109-2bfd-4b87-8276-0ce32c4e1cf7,2026-05-08T10:02:06.801Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",81,oil_geopolitics_and_inflation_pass_through,4f0a9005-c75c-4a05-bf8c-b1ee3c063096,2026-05-08T10:01:47.483Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,rates_repricing_and_duration_pressure,f5bbe89d-59b2-435b-a359-9476b5750891,2026-05-08T10:01:24.296Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",81,oil_geopolitics_and_inflation_pass_through,46246358-a4e8-4917-b573-84e758b10098,2026-05-08T10:00:41.969Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",83,growth_softness_vs_multiple_risk,914e4dbf-4b87-46c8-830e-1237ed00ecd3,2026-05-08T08:01:30.383Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,oil_geopolitics_and_inflation_pass_through,b4d00008-702a-4cbf-9b3b-552565ba355f,2026-05-08T08:01:07.192Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",82,rates_repricing_and_duration_pressure,9f128101-505f-4ddd-8387-0fb020aabe24,2026-05-08T08:00:42.866Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",75,growth_softness_vs_multiple_risk,8d65ac23-92f7-4ef7-97b9-a9cb525e928e,2026-05-08T08:00:27.432Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",88,duration_pressure,68adf350-f839-4605-963b-020cbd00c948,2026-05-08T07:00:46.013Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",89,gold_real_rates,,2026-05-08T07:00:44.627Z
