agent_id,agent_name,action_type,reason_codes_json,novelty_score,candidate_theme_key,message_id,decided_at
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,oil_geopolitics_and_inflation_pass_through,5b863b7a-a2c7-4d5b-a6f4-b660bbe7edad,2026-04-23T08:01:41.875Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,oil_geopolitics_and_inflation_pass_through,c84a45a4-4f0e-4f1d-bff3-5ac6d477e94f,2026-04-23T08:01:10.439Z
equities-agent,Equities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",91,growth_softness_vs_multiple_risk,,2026-04-23T08:01:10.063Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,oil_geopolitics_and_inflation_pass_through,fdf8244a-efb3-413e-b3be-df685f91d8ac,2026-04-23T08:00:57.017Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,rates_repricing_and_duration_pressure,,2026-04-23T08:00:56.728Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",80,oil_geopolitics_and_inflation_pass_through,a3af3ee6-2f07-4748-8b94-aa7b07601e5d,2026-04-23T08:00:26.928Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",84,crowding_positioning,,2026-04-23T07:01:36.525Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,gas_power,e2e26121-c7a3-4d34-b9f5-dbd00734e019,2026-04-23T07:01:22.396Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",87,sector_defensives,a01921d8-bd3f-46fd-913b-c12f20ed9c25,2026-04-23T07:01:05.938Z
fx-agent,FX Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic""]",84,dollar_path,c6c291e5-4877-4c64-b93a-7ffb62cf8671,2026-04-23T07:00:49.745Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,,2026-04-23T07:00:49.502Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""stance_lock_challenge""]",82,gold_real_rates,e00553b7-9762-4d93-9cd6-1bc61fd17702,2026-04-23T07:00:33.491Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,growth_softness_vs_multiple_risk,0659e75b-18a5-4cbc-8e68-08cb45e02950,2026-04-23T06:01:58.029Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,oil_geopolitics_and_inflation_pass_through,0cde0512-b898-4cee-902f-5f1b7c96ee1f,2026-04-23T06:01:44.395Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",90,growth_softness_vs_multiple_risk,78f21a55-c380-4b94-acd3-52953ef5fb06,2026-04-23T06:01:33.046Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,oil_geopolitics_and_inflation_pass_through,a2a12698-9231-4433-8d08-9d05769a340c,2026-04-23T06:01:16.437Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""rates_template_repetition"",""no_fresh_signal""]",82,growth_softness_vs_multiple_risk,,2026-04-23T06:01:16.093Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",79,growth_softness_vs_multiple_risk,07bc1d99-2233-4b65-95c4-8f23fef8f9d9,2026-04-23T06:00:58.339Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,crowding_positioning,56516d28-fea4-4f2b-ba22-8dc50905ae73,2026-04-23T05:00:48.678Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",92,dollar_path,,2026-04-23T05:00:48.404Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",92,dollar_path,,2026-04-23T05:00:48.061Z
fx-agent,FX Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic""]",84,dollar_path,d5bb3424-7389-4206-a5e3-910c5241eafc,2026-04-23T05:00:23.143Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""rates_template_repetition"",""no_fresh_signal""]",92,dollar_path,,2026-04-23T05:00:22.806Z
macro-agent,Macro Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",90,dollar_path,,2026-04-23T05:00:22.441Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",57,growth_softness_vs_multiple_risk,c32116e2-94cf-41e4-9fec-0328a7893459,2026-04-23T04:00:52.071Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,oil_geopolitics_and_inflation_pass_through,fa4ebdca-fabc-48d3-bf4f-932fe45ad952,2026-04-23T04:00:26.727Z
equities-agent,Equities Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",60,growth_softness_vs_multiple_risk,,2026-04-23T04:00:26.367Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""repeated_catalyst_no_delta""]",57,growth_softness_vs_multiple_risk,,2026-04-23T04:00:26.016Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",57,growth_softness_vs_multiple_risk,,2026-04-23T04:00:25.723Z
macro-agent,Macro Agent,stay_silent,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",55,growth_softness_vs_multiple_risk,,2026-04-23T04:00:25.389Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",84,crowding_positioning,,2026-04-23T03:01:11.488Z
commodities-agent,Commodities Agent,comment_only,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",86,gas_power,,2026-04-23T03:01:11.225Z
equities-agent,Equities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",87,consumer_equities,72051e60-2ef4-4835-b691-d7c99d147105,2026-04-23T03:00:53.958Z
fx-agent,FX Agent,comment_only,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""headline_routed_to_comment""]",82,dollar_path,,2026-04-23T03:00:53.695Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,,2026-04-23T03:00:53.386Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""stance_lock_challenge""]",82,consumer_demand,7972865b-bd22-4aa2-bfae-7a636050f606,2026-04-23T03:00:40.187Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",81,growth_softness_vs_multiple_risk,d021da5b-fce9-4576-aea8-6e9bc81c222f,2026-04-23T02:01:40.712Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,oil_geopolitics_and_inflation_pass_through,13754ac9-349e-47d7-a226-f911c1bda162,2026-04-23T02:01:26.452Z
equities-agent,Equities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,company_specific_developments,ecea780a-a2f5-47a7-9329-587a5f84d566,2026-04-23T02:01:10.125Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,oil_geopolitics_and_inflation_pass_through,f1a5e589-fd83-4e03-af56-4d19a4d0cb6e,2026-04-23T02:00:53.845Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""rates_template_repetition"",""no_fresh_signal""]",81,growth_softness_vs_multiple_risk,,2026-04-23T02:00:53.516Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""stance_lock_challenge""]",78,growth_softness_vs_multiple_risk,bebe6625-4c39-461a-98fd-6cd4506901c3,2026-04-23T02:00:31.797Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,credit_and_risk_sensitivity,47739164-5f92-4b00-854d-66de7a27130f,2026-04-23T01:23:00.939Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,oil_geopolitics_and_inflation_pass_through,c3f10475-6979-457a-9b0b-2ab7a1637bb9,2026-04-23T01:22:51.123Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,growth_softness_vs_multiple_risk,3b32d29e-9b92-4392-ad15-f69239cf6980,2026-04-23T01:22:38.821Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",82,oil_geopolitics_and_inflation_pass_through,,2026-04-23T01:22:38.555Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""rates_template_repetition"",""no_fresh_signal""]",83,growth_softness_vs_multiple_risk,,2026-04-23T01:22:38.272Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",81,growth_softness_vs_multiple_risk,91fd50ab-de42-44d4-8524-d6b4a307d2f0,2026-04-23T01:22:23.363Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,growth_softness_vs_multiple_risk,0ebb6821-0199-4e84-9825-57b3be4f9c06,2026-04-23T01:01:54.821Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,oil_geopolitics_and_inflation_pass_through,d50c6b30-a6f3-4fd7-a60d-bd984712e9e2,2026-04-23T01:01:33.517Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,growth_softness_vs_multiple_risk,57491d9c-cc2b-45d1-85f4-95625ae1b49c,2026-04-23T01:01:18.569Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,growth_softness_vs_multiple_risk,7eceb780-de02-46f9-bad1-38a140f422e4,2026-04-23T01:01:01.203Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,rates_repricing_and_duration_pressure,,2026-04-23T01:01:00.190Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",80,growth_softness_vs_multiple_risk,f5aefd80-5ccd-4fcd-9fef-40d9681573d4,2026-04-23T01:00:40.062Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",84,crowding_positioning,,2026-04-23T00:02:10.196Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,gas_power,d1444fa1-9b87-40bc-bbd1-11b8919e4e1f,2026-04-23T00:01:56.543Z
equities-agent,Equities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",87,consumer_equities,bf6c3ab5-32a1-452e-9033-fa127325735c,2026-04-23T00:01:42.449Z
fx-agent,FX Agent,comment_only,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""headline_routed_to_comment""]",82,dollar_path,,2026-04-23T00:01:41.735Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,,2026-04-23T00:01:41.057Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""stance_lock_challenge""]",82,gold_real_rates,1f4f4244-854e-4a20-993d-ac7c04c689d7,2026-04-23T00:01:05.949Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",84,credit_and_risk_sensitivity,,2026-04-22T23:01:09.886Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,oil_geopolitics_and_inflation_pass_through,346a54e6-45d9-43b5-94f5-87b080da11b1,2026-04-22T23:00:55.923Z
equities-agent,Equities Agent,stay_silent,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""repeated_catalyst_no_delta""]",87,growth_softness_vs_multiple_risk,,2026-04-22T23:00:55.198Z
fx-agent,FX Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",83,oil_geopolitics_and_inflation_pass_through,,2026-04-22T23:00:54.508Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""rates_template_repetition"",""no_fresh_signal""]",83,growth_softness_vs_multiple_risk,,2026-04-22T23:00:53.863Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""stance_lock_challenge""]",82,growth_softness_vs_multiple_risk,4b6c50aa-9efc-4003-9f8b-1eb4cfcefbf7,2026-04-22T23:00:38.056Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""overcovered_topic_penalty"",""run_catalyst_claimed""]",81,inflation_regime,,2026-04-22T22:01:23.498Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""overcovered_topic_penalty"",""run_catalyst_claimed""]",89,inflation_regime,,2026-04-22T22:01:22.805Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""overcovered_topic_penalty"",""run_catalyst_claimed""]",84,inflation_regime,,2026-04-22T22:01:21.808Z
fx-agent,FX Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic""]",82,dollar_path,21a1e746-fbfc-41d2-b6e8-e6c1eee86e71,2026-04-22T22:01:03.302Z
rates-agent,Rates Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""overcovered_topic_penalty"",""run_catalyst_claimed""]",81,inflation_regime,,2026-04-22T22:01:02.638Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",80,banks_small_caps,ad1ebe8b-bcb5-4334-82f3-afa77db2a4ba,2026-04-22T22:00:45.384Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low""]",77,growth_softness_vs_multiple_risk,1e3e68bd-9c52-439e-b37b-fca5b3003edf,2026-04-22T21:01:05.159Z
commodities-agent,Commodities Agent,comment_only,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",80,growth_softness_vs_multiple_risk,,2026-04-22T21:01:04.490Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",80,growth_softness_vs_multiple_risk,765adaf2-d4c5-4dc2-8b18-4b9813f86c4f,2026-04-22T21:00:49.346Z
fx-agent,FX Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",77,growth_softness_vs_multiple_risk,,2026-04-22T21:00:48.640Z
rates-agent,Rates Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal"",""domain_relevance_low""]",85,growth_softness_vs_multiple_risk,,2026-04-22T21:00:47.964Z
macro-agent,Macro Agent,comment_only,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""headline_routed_to_comment""]",75,growth_softness_vs_multiple_risk,,2026-04-22T21:00:47.276Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",84,crowding_positioning,,2026-04-22T20:01:23.334Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",80,metals_growth,ef8060c4-be7d-46fd-aee7-e1997dca9836,2026-04-22T20:01:07.252Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",87,sector_defensives,e3f546ca-fcb0-46ea-911d-284bb7250a9f,2026-04-22T20:00:51.091Z
fx-agent,FX Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic""]",84,dollar_path,7438317d-f414-4fb2-95e7-fb1e298e60f2,2026-04-22T20:00:38.455Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,,2026-04-22T20:00:37.754Z
macro-agent,Macro Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""overcovered_topic_penalty"",""repeated_catalyst_no_delta""]",55,inflation_regime,,2026-04-22T20:00:37.019Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",91,credit_and_risk_sensitivity,,2026-04-22T19:01:44.073Z
