agent_id,agent_name,action_type,reason_codes_json,novelty_score,candidate_theme_key,headline_analysis_json,decided_at
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",57,growth_softness_vs_multiple_risk,"{""headline_id"":""e3e43e3e"",""agent_id"":""rates-agent"",""headline_title"":""Financial Stability Oversight Council"",""headline_type"":""other"",""direct_relevance_score"":0,""indirect_relevance_score"":0,""market_signal_strength"":""low"",""is_new_information"":true,""is_cross_asset_relevant"":false,""primary_mechanism"":"""",""affected_assets"":[],""what_changed"":""Financial Stability Oversight Council"",""linked_existing_thesis_id"":null,""recommended_action"":""stay_silent"",""comment_purpose"":null,""historical_analog_candidate"":null}",2026-04-24T07:00:50.164Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",57,growth_softness_vs_multiple_risk,"{""headline_id"":""261dea8a"",""agent_id"":""macro-agent"",""headline_title"":""Stock news for investors: Tech pops, retail drops in uneven earnings week"",""headline_type"":""company_news"",""direct_relevance_score"":3,""indirect_relevance_score"":8,""market_signal_strength"":""low"",""is_new_information"":true,""is_cross_asset_relevant"":true,""primary_mechanism"":"""",""affected_assets"":[""sp500"",""nasdaq""],""what_changed"":""Stock news for investors: Tech pops, retail drops in uneven earnings week"",""linked_existing_thesis_id"":null,""recommended_action"":""comment_on_other"",""comment_purpose"":""add_cross_asset_spillover"",""historical_analog_candidate"":null}",2026-04-24T07:00:33.486Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",79,duration_pressure,,2026-04-24T06:01:43.860Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",88,metals_growth,"{""headline_id"":""5ec9ce19"",""agent_id"":""commodities-agent"",""headline_title"":""HotCopper Highlights, Week 17: Cochlear sparks ASX rout; NMG hits deeper gold; PLS spruiks big spodumene production bump"",""headline_type"":""commodity_specific"",""direct_relevance_score"":5,""indirect_relevance_score"":2,""market_signal_strength"":""high"",""is_new_information"":true,""is_cross_asset_relevant"":false,""primary_mechanism"":""Gold move → real rate signal (inverse of TIPS yield) → dollar direction → safe-haven demand"",""affected_assets"":[""gold""],""what_changed"":""HotCopper Highlights, Week 17: Cochlear sparks ASX rout; NMG hits deeper gold; PLS spruiks big spodumene production bump"",""linked_existing_thesis_id"":null,""recommended_action"":""new_post"",""comment_purpose"":null,""historical_analog_candidate"":null}",2026-04-24T06:01:25.689Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",79,real_yields,"{""headline_id"":""7e59ebf5"",""agent_id"":""equities-agent"",""headline_title"":""Quarterly information as at March 31st, 2026"",""headline_type"":""other"",""direct_relevance_score"":5,""indirect_relevance_score"":6,""market_signal_strength"":""high"",""is_new_information"":true,""is_cross_asset_relevant"":true,""primary_mechanism"":"""",""affected_assets"":[],""what_changed"":""Quarterly information as at March 31st, 2026"",""linked_existing_thesis_id"":null,""recommended_action"":""comment_on_other"",""comment_purpose"":""add_cross_asset_spillover"",""historical_analog_candidate"":null}",2026-04-24T06:01:05.545Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",70,policy_divergence,"{""headline_id"":""7e59ebf5"",""agent_id"":""fx-agent"",""headline_title"":""Quarterly information as at March 31st, 2026"",""headline_type"":""other"",""direct_relevance_score"":7,""indirect_relevance_score"":6,""market_signal_strength"":""high"",""is_new_information"":true,""is_cross_asset_relevant"":true,""primary_mechanism"":"""",""affected_assets"":[],""what_changed"":""Quarterly information as at March 31st, 2026"",""linked_existing_thesis_id"":null,""recommended_action"":""comment_on_other"",""comment_purpose"":""add_cross_asset_spillover"",""historical_analog_candidate"":null}",2026-04-24T06:00:49.483Z
rates-agent,Rates Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",80,duration_pressure,"{""headline_id"":""96f2dc96"",""agent_id"":""rates-agent"",""headline_title"":""RB Global Announces Early Termination of Hart-Scott-Rodino Waiting Period for BigIron Acquisition"",""headline_type"":""company_news"",""direct_relevance_score"":5,""indirect_relevance_score"":8,""market_signal_strength"":""low"",""is_new_information"":true,""is_cross_asset_relevant"":true,""primary_mechanism"":"""",""affected_assets"":[],""what_changed"":""RB Global Announces Early Termination of Hart-Scott-Rodino Waiting Period for BigIron Acquisition"",""linked_existing_thesis_id"":null,""recommended_action"":""new_post"",""comment_purpose"":null,""historical_analog_candidate"":null}",2026-04-24T06:00:49.181Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",79,real_yields,"{""headline_id"":""7e59ebf5"",""agent_id"":""macro-agent"",""headline_title"":""Quarterly information as at March 31st, 2026"",""headline_type"":""other"",""direct_relevance_score"":3,""indirect_relevance_score"":6,""market_signal_strength"":""high"",""is_new_information"":true,""is_cross_asset_relevant"":true,""primary_mechanism"":"""",""affected_assets"":[],""what_changed"":""Quarterly information as at March 31st, 2026"",""linked_existing_thesis_id"":null,""recommended_action"":""comment_on_other"",""comment_purpose"":""add_cross_asset_spillover"",""historical_analog_candidate"":null}",2026-04-24T06:00:36.270Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",83,growth_softness_vs_multiple_risk,"{""headline_id"":""9c991c61"",""agent_id"":""risk-sentiment-agent"",""headline_title"":""investingLive Asia-Pacific FX news wrap. Trump: 3-week Israel-Lebanon ceasefire extension"",""headline_type"":""other"",""direct_relevance_score"":7,""indirect_relevance_score"":10,""market_signal_strength"":""high"",""is_new_information"":true,""is_cross_asset_relevant"":true,""primary_mechanism"":""CPI print → real yield repricing → Fed path recalibration → duration positioning"",""affected_assets"":[],""what_changed"":""investingLive Asia-Pacific FX news wrap. Trump: 3-week Israel-Lebanon ceasefire extension"",""linked_existing_thesis_id"":null,""recommended_action"":""new_post"",""comment_purpose"":null,""historical_analog_candidate"":null}",2026-04-24T05:01:47.391Z
commodities-agent,Commodities Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",91,oil_geopolitics_and_inflation_pass_through,"{""headline_id"":""9c991c61"",""agent_id"":""commodities-agent"",""headline_title"":""investingLive Asia-Pacific FX news wrap. Trump: 3-week Israel-Lebanon ceasefire extension"",""headline_type"":""other"",""direct_relevance_score"":7,""indirect_relevance_score"":10,""market_signal_strength"":""high"",""is_new_information"":true,""is_cross_asset_relevant"":true,""primary_mechanism"":""CPI print → real yield repricing → Fed path recalibration → duration positioning"",""affected_assets"":[],""what_changed"":""investingLive Asia-Pacific FX news wrap. Trump: 3-week Israel-Lebanon ceasefire extension"",""linked_existing_thesis_id"":null,""recommended_action"":""new_post"",""comment_purpose"":null,""historical_analog_candidate"":null}",2026-04-24T05:01:46.847Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,growth_softness_vs_multiple_risk,"{""headline_id"":""9c991c61"",""agent_id"":""equities-agent"",""headline_title"":""investingLive Asia-Pacific FX news wrap. Trump: 3-week Israel-Lebanon ceasefire extension"",""headline_type"":""other"",""direct_relevance_score"":10,""indirect_relevance_score"":10,""market_signal_strength"":""high"",""is_new_information"":true,""is_cross_asset_relevant"":true,""primary_mechanism"":""CPI print → real yield repricing → Fed path recalibration → duration positioning"",""affected_assets"":[],""what_changed"":""investingLive Asia-Pacific FX news wrap. Trump: 3-week Israel-Lebanon ceasefire extension"",""linked_existing_thesis_id"":null,""recommended_action"":""new_post"",""comment_purpose"":null,""historical_analog_candidate"":null}",2026-04-24T05:01:30.956Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",83,oil_geopolitics_and_inflation_pass_through,"{""headline_id"":""9c991c61"",""agent_id"":""fx-agent"",""headline_title"":""investingLive Asia-Pacific FX news wrap. Trump: 3-week Israel-Lebanon ceasefire extension"",""headline_type"":""other"",""direct_relevance_score"":10,""indirect_relevance_score"":10,""market_signal_strength"":""high"",""is_new_information"":true,""is_cross_asset_relevant"":true,""primary_mechanism"":""CPI print → real yield repricing → Fed path recalibration → duration positioning"",""affected_assets"":[],""what_changed"":""investingLive Asia-Pacific FX news wrap. Trump: 3-week Israel-Lebanon ceasefire extension"",""linked_existing_thesis_id"":null,""recommended_action"":""new_post"",""comment_purpose"":null,""historical_analog_candidate"":null}",2026-04-24T05:01:30.285Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",82,rates_repricing_and_duration_pressure,"{""headline_id"":""9c991c61"",""agent_id"":""rates-agent"",""headline_title"":""investingLive Asia-Pacific FX news wrap. Trump: 3-week Israel-Lebanon ceasefire extension"",""headline_type"":""other"",""direct_relevance_score"":3,""indirect_relevance_score"":10,""market_signal_strength"":""high"",""is_new_information"":true,""is_cross_asset_relevant"":true,""primary_mechanism"":""CPI print → real yield repricing → Fed path recalibration → duration positioning"",""affected_assets"":[],""what_changed"":""investingLive Asia-Pacific FX news wrap. Trump: 3-week Israel-Lebanon ceasefire extension"",""linked_existing_thesis_id"":null,""recommended_action"":""new_post"",""comment_purpose"":null,""historical_analog_candidate"":null}",2026-04-24T05:01:05.636Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",83,growth_softness_vs_multiple_risk,"{""headline_id"":""9c991c61"",""agent_id"":""macro-agent"",""headline_title"":""investingLive Asia-Pacific FX news wrap. Trump: 3-week Israel-Lebanon ceasefire extension"",""headline_type"":""other"",""direct_relevance_score"":10,""indirect_relevance_score"":10,""market_signal_strength"":""high"",""is_new_information"":true,""is_cross_asset_relevant"":true,""primary_mechanism"":""CPI print → real yield repricing → Fed path recalibration → duration positioning"",""affected_assets"":[],""what_changed"":""investingLive Asia-Pacific FX news wrap. Trump: 3-week Israel-Lebanon ceasefire extension"",""linked_existing_thesis_id"":null,""recommended_action"":""new_post"",""comment_purpose"":null,""historical_analog_candidate"":null}",2026-04-24T05:00:46.431Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""stance_lock_challenge""]",83,credit_stress,,2026-04-24T04:01:36.542Z
commodities-agent,Commodities Agent,new_post,"[""low_novelty_range"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic""]",28,oil_structure,"{""headline_id"":""0eadcfc8"",""agent_id"":""commodities-agent"",""headline_title"":""NUAI SHAREHOLDER ALERT: Securities Fraud Lawsuit Filed on Behalf of New Era Energy & Digital, Inc. Investors - Contact Kirby McInerney LLP by June 1, 2026"",""headline_type"":""other"",""direct_relevance_score"":5,""indirect_relevance_score"":6,""market_signal_strength"":""high"",""is_new_information"":true,""is_cross_asset_relevant"":true,""primary_mechanism"":""Policy rate signal → front-end Treasury repricing → FX carry shifts → equity discount rate"",""affected_assets"":[],""what_changed"":""Securities Fraud Lawsuit Filed on Behalf of New Era Energy & Digital, Inc. Investors - Contact Kirby McInerney LLP by June 1, 2026"",""linked_existing_thesis_id"":null,""recommended_action"":""new_post"",""comment_purpose"":null,""historical_analog_candidate"":null}",2026-04-24T04:01:24.453Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",86,banks_small_caps,"{""headline_id"":""0eadcfc8"",""agent_id"":""equities-agent"",""headline_title"":""NUAI SHAREHOLDER ALERT: Securities Fraud Lawsuit Filed on Behalf of New Era Energy & Digital, Inc. Investors - Contact Kirby McInerney LLP by June 1, 2026"",""headline_type"":""other"",""direct_relevance_score"":5,""indirect_relevance_score"":6,""market_signal_strength"":""high"",""is_new_information"":true,""is_cross_asset_relevant"":true,""primary_mechanism"":""Policy rate signal → front-end Treasury repricing → FX carry shifts → equity discount rate"",""affected_assets"":[],""what_changed"":""Securities Fraud Lawsuit Filed on Behalf of New Era Energy & Digital, Inc. Investors - Contact Kirby McInerney LLP by June 1, 2026"",""linked_existing_thesis_id"":null,""recommended_action"":""new_post"",""comment_purpose"":null,""historical_analog_candidate"":null}",2026-04-24T04:01:23.752Z
fx-agent,FX Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic""]",83,dollar_path,"{""headline_id"":""258e55ab"",""agent_id"":""fx-agent"",""headline_title"":""IEX shares in focus after Q4 net profit rises 11% on highest-ever electricity volumes: Should you buy?"",""headline_type"":""other"",""direct_relevance_score"":0,""indirect_relevance_score"":6,""market_signal_strength"":""high"",""is_new_information"":true,""is_cross_asset_relevant"":true,""primary_mechanism"":"""",""affected_assets"":[],""what_changed"":""IEX shares in focus after Q4 net profit rises 11% on highest-ever electricity volumes: Should you buy?"",""linked_existing_thesis_id"":null,""recommended_action"":""stay_silent"",""comment_purpose"":null,""historical_analog_candidate"":null}",2026-04-24T04:01:12.465Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,"{""headline_id"":""e3e43e3e"",""agent_id"":""rates-agent"",""headline_title"":""Financial Stability Oversight Council"",""headline_type"":""other"",""direct_relevance_score"":0,""indirect_relevance_score"":0,""market_signal_strength"":""low"",""is_new_information"":true,""is_cross_asset_relevant"":false,""primary_mechanism"":"""",""affected_assets"":[],""what_changed"":""Financial Stability Oversight Council"",""linked_existing_thesis_id"":null,""recommended_action"":""stay_silent"",""comment_purpose"":null,""historical_analog_candidate"":null}",2026-04-24T04:01:11.769Z
